source,target,mag
1992657615.0,2127506177.0,1.0
2127322216.0,2076522883.0,1.0
2127322216.0,279175341.0,1.0
2127322216.0,2142015761.0,1.0
2127322216.0,2320744171.0,1.0
2127322216.0,2127506177.0,1.0
1123723900.0,2076522883.0,1.0
1123723900.0,279175341.0,1.0
1123723900.0,2142015761.0,1.0
1123723900.0,2320744171.0,1.0
1123723900.0,2127506177.0,1.0
2061637240.0,2076522883.0,1.0
2061637240.0,279175341.0,1.0
2061637240.0,2142015761.0,1.0
2061637240.0,2320744171.0,1.0
2061637240.0,2127506177.0,1.0
2480807005.0,2076522883.0,1.0
2480807005.0,279175341.0,1.0
2480807005.0,2142015761.0,1.0
2480807005.0,2320744171.0,1.0
2480807005.0,2127506177.0,1.0
386977350.0,2076522883.0,1.0
386977350.0,279175341.0,1.0
386977350.0,2142015761.0,1.0
386977350.0,2320744171.0,1.0
386977350.0,2127506177.0,1.0
2129685005.0,1972671123.0,1.0
2129685005.0,1985797339.0,1.0
2129685005.0,2230518824.0,1.0
2129685005.0,2171453219.0,1.0
2019385222.0,1972671123.0,1.0
2019385222.0,1985797339.0,1.0
2019385222.0,2230518824.0,1.0
2019385222.0,2171453219.0,1.0
2122117783.0,1972671123.0,1.0
2122117783.0,1985797339.0,1.0
2122117783.0,2230518824.0,1.0
2122117783.0,2171453219.0,1.0
1989001936.0,1972671123.0,1.0
1989001936.0,1985797339.0,1.0
1989001936.0,2230518824.0,1.0
1989001936.0,2171453219.0,1.0
2225229069.0,1972671123.0,1.0
2225229069.0,1985797339.0,1.0
2225229069.0,2230518824.0,1.0
2225229069.0,2171453219.0,1.0
2086375726.0,1972671123.0,1.0
2086375726.0,1985797339.0,1.0
2086375726.0,2230518824.0,1.0
2086375726.0,2171453219.0,1.0
2032927348.0,1972671123.0,1.0
2032927348.0,1985797339.0,1.0
2032927348.0,2230518824.0,1.0
2032927348.0,2171453219.0,1.0
1958905759.0,1972671123.0,1.0
1958905759.0,1985797339.0,1.0
1958905759.0,2230518824.0,1.0
1958905759.0,2171453219.0,1.0
2034022524.0,2034022524.0,1.0
2034022524.0,2145632385.0,1.0
2034022524.0,2495477823.0,1.0
2034022524.0,2684670826.0,1.0
2145632385.0,2034022524.0,1.0
2145632385.0,2145632385.0,1.0
2145632385.0,2495477823.0,1.0
2145632385.0,2684670826.0,1.0
2086781045.0,1430897697.0,1.0
2086781045.0,2170009896.0,1.0
2086781045.0,2141896634.0,1.0
2086781045.0,2109518512.0,1.0
2086781045.0,2122419906.0,1.0
2086781045.0,1123723900.0,1.0
2086781045.0,2495405225.0,1.0
2086781045.0,2650095023.0,1.0
2086781045.0,2147678711.0,1.0
2086781045.0,2712535262.0,1.0
2086781045.0,2723667071.0,1.0
2086781045.0,2117167329.0,1.0
2093835385.0,2121269922.0,4.0
2093835385.0,2277217696.0,2.0
2093835385.0,2717473455.0,2.0
2420203940.0,2121269922.0,2.0
2420203940.0,2277217696.0,1.0
2420203940.0,2717473455.0,1.0
2309316414.0,2121269922.0,2.0
2309316414.0,2277217696.0,1.0
2309316414.0,2717473455.0,1.0
2602521429.0,2121269922.0,2.0
2602521429.0,2277217696.0,1.0
2602521429.0,2717473455.0,1.0
2117527102.0,2121269922.0,2.0
2117527102.0,2277217696.0,1.0
2117527102.0,2717473455.0,1.0
2627658797.0,2121269922.0,2.0
2627658797.0,2277217696.0,1.0
2627658797.0,2717473455.0,1.0
2117259751.0,2121269922.0,2.0
2117259751.0,2277217696.0,1.0
2117259751.0,2717473455.0,1.0
2338445987.0,2121269922.0,2.0
2338445987.0,2277217696.0,1.0
2338445987.0,2717473455.0,1.0
2093835385.0,2093835385.0,1.0
2420203940.0,2093835385.0,1.0
2121269922.0,2093835385.0,1.0
2309316414.0,2093835385.0,1.0
2602521429.0,2093835385.0,1.0
2117527102.0,2093835385.0,1.0
2627658797.0,2093835385.0,1.0
2117259751.0,2093835385.0,1.0
2338445987.0,2093835385.0,1.0
2093835385.0,2106824575.0,2.0
2093835385.0,1765929309.0,2.0
2420203940.0,2106824575.0,1.0
2420203940.0,1765929309.0,1.0
2121269922.0,2106824575.0,1.0
2121269922.0,1765929309.0,1.0
2309316414.0,2106824575.0,1.0
2309316414.0,1765929309.0,1.0
2602521429.0,2106824575.0,1.0
2602521429.0,1765929309.0,1.0
2117527102.0,2106824575.0,1.0
2117527102.0,1765929309.0,1.0
2627658797.0,2106824575.0,1.0
2627658797.0,1765929309.0,1.0
2117259751.0,2106824575.0,1.0
2117259751.0,1765929309.0,1.0
2338445987.0,2106824575.0,1.0
2338445987.0,1765929309.0,1.0
2711919895.0,2169294177.0,1.0
2711919895.0,1907811893.0,1.0
2711919895.0,1481642178.0,1.0
2718585804.0,2169294177.0,1.0
2718585804.0,1907811893.0,1.0
2718585804.0,1481642178.0,1.0
2711919895.0,2097165080.0,1.0
2711919895.0,2027984156.0,1.0
2711919895.0,2267678628.0,1.0
2711919895.0,1458861332.0,1.0
2711919895.0,2893750063.0,1.0
2718585804.0,2097165080.0,1.0
2718585804.0,2027984156.0,1.0
2718585804.0,2267678628.0,1.0
2718585804.0,1458861332.0,1.0
2718585804.0,2893750063.0,1.0
2711919895.0,1978271887.0,1.0
2718585804.0,1978271887.0,1.0
2711919895.0,233151887.0,1.0
2711919895.0,146908812.0,1.0
2718585804.0,233151887.0,1.0
2718585804.0,146908812.0,1.0
2711919895.0,2495405225.0,1.0
2718585804.0,2495405225.0,1.0
2139106363.0,2106824575.0,1.0
2441626105.0,2106824575.0,1.0
2422365190.0,2106824575.0,1.0
1679575905.0,2304831108.0,1.0
1983554343.0,2304831108.0,1.0
2077736714.0,2304831108.0,1.0
2169669433.0,2304831108.0,1.0
1679575905.0,2097394260.0,1.0
1679575905.0,2309122928.0,1.0
1679575905.0,2464522004.0,1.0
1983554343.0,2097394260.0,1.0
1983554343.0,2309122928.0,1.0
1983554343.0,2464522004.0,1.0
2077736714.0,2097394260.0,1.0
2077736714.0,2309122928.0,1.0
2077736714.0,2464522004.0,1.0
2169669433.0,2097394260.0,1.0
2169669433.0,2309122928.0,1.0
2169669433.0,2464522004.0,1.0
2650470700.0,1972671123.0,2.0
2650470700.0,1985797339.0,2.0
2650470700.0,2230518824.0,2.0
2650470700.0,2171453219.0,2.0
2197783474.0,1972671123.0,2.0
2197783474.0,1985797339.0,1.0
2197783474.0,2230518824.0,1.0
2197783474.0,2171453219.0,1.0
2663442112.0,1972671123.0,1.0
2663442112.0,1985797339.0,1.0
2663442112.0,2230518824.0,1.0
2663442112.0,2171453219.0,1.0
2798508891.0,1972671123.0,1.0
2798508891.0,1985797339.0,1.0
2798508891.0,2230518824.0,1.0
2798508891.0,2171453219.0,1.0
2650470700.0,2223747502.0,2.0
2650470700.0,2156812960.0,2.0
2650470700.0,2118105792.0,2.0
2650470700.0,2012208279.0,2.0
2650470700.0,2646209300.0,2.0
2650470700.0,2143261198.0,2.0
2650470700.0,2419516668.0,2.0
2650470700.0,2433864649.0,2.0
2197783474.0,2223747502.0,1.0
2197783474.0,2156812960.0,1.0
2197783474.0,2118105792.0,1.0
2197783474.0,2012208279.0,1.0
2197783474.0,2646209300.0,1.0
2197783474.0,2143261198.0,1.0
2197783474.0,2419516668.0,1.0
2197783474.0,2433864649.0,1.0
2663442112.0,2223747502.0,1.0
2663442112.0,2156812960.0,1.0
2663442112.0,2118105792.0,1.0
2663442112.0,2012208279.0,1.0
2663442112.0,2646209300.0,1.0
2663442112.0,2143261198.0,1.0
2663442112.0,2419516668.0,1.0
2663442112.0,2433864649.0,1.0
2798508891.0,2223747502.0,1.0
2798508891.0,2156812960.0,1.0
2798508891.0,2118105792.0,1.0
2798508891.0,2012208279.0,1.0
2798508891.0,2646209300.0,1.0
2798508891.0,2143261198.0,1.0
2798508891.0,2419516668.0,1.0
2798508891.0,2433864649.0,1.0
2650470700.0,2306069960.0,2.0
2650470700.0,2556912297.0,2.0
2650470700.0,2551169975.0,2.0
2650470700.0,2798508891.0,2.0
2306069960.0,2556912297.0,1.0
2306069960.0,2551169975.0,1.0
1971021672.0,2556912297.0,1.0
1971021672.0,2551169975.0,1.0
2197783474.0,2306069960.0,1.0
2197783474.0,2556912297.0,1.0
2197783474.0,2551169975.0,1.0
2197783474.0,2798508891.0,1.0
2663442112.0,2306069960.0,1.0
2663442112.0,2556912297.0,1.0
2663442112.0,2551169975.0,1.0
2663442112.0,2798508891.0,1.0
2798508891.0,2306069960.0,1.0
2798508891.0,2556912297.0,1.0
2798508891.0,2551169975.0,1.0
2798508891.0,2798508891.0,1.0
2021166513.0,2150497552.0,1.0
2021166513.0,2085043130.0,1.0
2021166513.0,2106824575.0,1.0
2021166513.0,2178446697.0,1.0
2021166513.0,2159883538.0,1.0
2021166513.0,1317878389.0,1.0
2021166513.0,2052709406.0,1.0
2021166513.0,2151428394.0,1.0
2021166513.0,2292027454.0,1.0
2021166513.0,2107836043.0,1.0
2021166513.0,2433864649.0,2.0
2021166513.0,2223747502.0,2.0
2021166513.0,1919392508.0,1.0
2021166513.0,1192561553.0,1.0
2021166513.0,1965404890.0,1.0
2021166513.0,2169669433.0,1.0
2021166513.0,2077736714.0,1.0
2127947565.0,2150497552.0,1.0
2127947565.0,2085043130.0,1.0
2127947565.0,2106824575.0,1.0
2127947565.0,2178446697.0,1.0
2127947565.0,2159883538.0,1.0
2127947565.0,1317878389.0,1.0
2127947565.0,2052709406.0,1.0
2127947565.0,2151428394.0,1.0
2127947565.0,2292027454.0,1.0
2127947565.0,2107836043.0,1.0
2127947565.0,2433864649.0,2.0
2127947565.0,2223747502.0,2.0
2127947565.0,1919392508.0,1.0
2127947565.0,1192561553.0,1.0
2127947565.0,1965404890.0,1.0
2127947565.0,2169669433.0,1.0
2127947565.0,2077736714.0,1.0
2150497552.0,2150497552.0,1.0
2150497552.0,2085043130.0,1.0
2150497552.0,2106824575.0,1.0
2150497552.0,2178446697.0,1.0
2150497552.0,2159883538.0,1.0
2150497552.0,1317878389.0,1.0
2150497552.0,2052709406.0,1.0
2150497552.0,2151428394.0,1.0
2150497552.0,2292027454.0,1.0
2150497552.0,2107836043.0,1.0
2150497552.0,2433864649.0,2.0
2150497552.0,2223747502.0,2.0
2150497552.0,1919392508.0,1.0
2150497552.0,1192561553.0,1.0
2150497552.0,1965404890.0,1.0
2150497552.0,2169669433.0,1.0
2150497552.0,2077736714.0,1.0
68388792.0,2150497552.0,1.0
68388792.0,2085043130.0,1.0
68388792.0,2106824575.0,1.0
68388792.0,2178446697.0,1.0
68388792.0,2159883538.0,1.0
68388792.0,1317878389.0,1.0
68388792.0,2052709406.0,1.0
68388792.0,2151428394.0,1.0
68388792.0,2292027454.0,1.0
68388792.0,2107836043.0,1.0
68388792.0,2433864649.0,2.0
68388792.0,2223747502.0,2.0
68388792.0,1919392508.0,1.0
68388792.0,1192561553.0,1.0
68388792.0,1965404890.0,1.0
68388792.0,2169669433.0,1.0
68388792.0,2077736714.0,1.0
2122419906.0,2150497552.0,1.0
2122419906.0,2085043130.0,1.0
2122419906.0,2106824575.0,1.0
2122419906.0,2178446697.0,1.0
2122419906.0,2159883538.0,1.0
2122419906.0,1317878389.0,1.0
2122419906.0,2052709406.0,1.0
2122419906.0,2151428394.0,1.0
2122419906.0,2292027454.0,1.0
2122419906.0,2107836043.0,1.0
2122419906.0,2433864649.0,2.0
2122419906.0,2223747502.0,2.0
2122419906.0,1919392508.0,1.0
2122419906.0,1192561553.0,1.0
2122419906.0,1965404890.0,1.0
2122419906.0,2169669433.0,1.0
2122419906.0,2077736714.0,2.0
2085043130.0,2150497552.0,2.0
2085043130.0,2085043130.0,2.0
2085043130.0,2106824575.0,2.0
2085043130.0,2178446697.0,2.0
2085043130.0,2159883538.0,2.0
2085043130.0,1317878389.0,2.0
2085043130.0,2052709406.0,2.0
2085043130.0,2151428394.0,2.0
2085043130.0,2292027454.0,2.0
2085043130.0,2107836043.0,2.0
2085043130.0,2433864649.0,4.0
2085043130.0,2223747502.0,4.0
2085043130.0,1919392508.0,2.0
2085043130.0,1192561553.0,2.0
2085043130.0,1965404890.0,2.0
2085043130.0,2169669433.0,2.0
2085043130.0,2077736714.0,2.0
2021166513.0,2156812960.0,1.0
2021166513.0,2118105792.0,1.0
2021166513.0,2012208279.0,1.0
2021166513.0,2646209300.0,1.0
2021166513.0,2143261198.0,1.0
2021166513.0,2419516668.0,1.0
2127947565.0,2156812960.0,1.0
2127947565.0,2118105792.0,1.0
2127947565.0,2012208279.0,1.0
2127947565.0,2646209300.0,1.0
2127947565.0,2143261198.0,1.0
2127947565.0,2419516668.0,1.0
2150497552.0,2156812960.0,1.0
2150497552.0,2118105792.0,1.0
2150497552.0,2012208279.0,1.0
2150497552.0,2646209300.0,1.0
2150497552.0,2143261198.0,1.0
2150497552.0,2419516668.0,1.0
68388792.0,2156812960.0,1.0
68388792.0,2118105792.0,1.0
68388792.0,2012208279.0,1.0
68388792.0,2646209300.0,1.0
68388792.0,2143261198.0,1.0
68388792.0,2419516668.0,1.0
2122419906.0,2156812960.0,1.0
2122419906.0,2118105792.0,1.0
2122419906.0,2012208279.0,1.0
2122419906.0,2646209300.0,1.0
2122419906.0,2143261198.0,1.0
2122419906.0,2419516668.0,1.0
2085043130.0,2156812960.0,2.0
2085043130.0,2118105792.0,2.0
2085043130.0,2012208279.0,2.0
2085043130.0,2646209300.0,2.0
2085043130.0,2143261198.0,2.0
2085043130.0,2419516668.0,2.0
2021166513.0,2190919569.0,1.0
2021166513.0,2058258699.0,1.0
2127947565.0,2190919569.0,1.0
2127947565.0,2058258699.0,1.0
2150497552.0,2190919569.0,1.0
2150497552.0,2058258699.0,1.0
68388792.0,2190919569.0,1.0
68388792.0,2058258699.0,1.0
2122419906.0,2190919569.0,1.0
2122419906.0,2058258699.0,1.0
2085043130.0,2190919569.0,2.0
2085043130.0,2058258699.0,2.0
2021166513.0,2093835385.0,1.0
2021166513.0,2420203940.0,1.0
2021166513.0,2121269922.0,1.0
2021166513.0,2309316414.0,1.0
2021166513.0,2602521429.0,1.0
2021166513.0,2117527102.0,1.0
2021166513.0,2627658797.0,1.0
2021166513.0,2117259751.0,1.0
2021166513.0,2338445987.0,1.0
2127947565.0,2093835385.0,1.0
2127947565.0,2420203940.0,1.0
2127947565.0,2121269922.0,1.0
2127947565.0,2309316414.0,1.0
2127947565.0,2602521429.0,1.0
2127947565.0,2117527102.0,1.0
2127947565.0,2627658797.0,1.0
2127947565.0,2117259751.0,1.0
2127947565.0,2338445987.0,1.0
2150497552.0,2093835385.0,1.0
2150497552.0,2420203940.0,1.0
2150497552.0,2309316414.0,1.0
2150497552.0,2602521429.0,1.0
2150497552.0,2117527102.0,1.0
2150497552.0,2627658797.0,1.0
2150497552.0,2117259751.0,1.0
2150497552.0,2338445987.0,1.0
68388792.0,2093835385.0,1.0
68388792.0,2420203940.0,1.0
68388792.0,2121269922.0,1.0
68388792.0,2309316414.0,1.0
68388792.0,2602521429.0,1.0
68388792.0,2117527102.0,1.0
68388792.0,2627658797.0,1.0
68388792.0,2117259751.0,1.0
68388792.0,2338445987.0,1.0
2122419906.0,2093835385.0,1.0
2122419906.0,2420203940.0,1.0
2122419906.0,2121269922.0,1.0
2122419906.0,2309316414.0,1.0
2122419906.0,2602521429.0,1.0
2122419906.0,2117527102.0,1.0
2122419906.0,2627658797.0,1.0
2122419906.0,2117259751.0,1.0
2122419906.0,2338445987.0,1.0
2085043130.0,2093835385.0,2.0
2085043130.0,2420203940.0,2.0
2085043130.0,2309316414.0,2.0
2085043130.0,2602521429.0,2.0
2085043130.0,2117527102.0,2.0
2085043130.0,2627658797.0,2.0
2085043130.0,2117259751.0,2.0
2085043130.0,2338445987.0,2.0
1987843543.0,2122728365.0,1.0
233151887.0,2096352476.0,1.0
146908812.0,2096352476.0,1.0
233151887.0,2320419332.0,1.0
233151887.0,2017240795.0,1.0
233151887.0,2621698461.0,1.0
233151887.0,2074989338.0,1.0
233151887.0,300104971.0,1.0
233151887.0,2113314754.0,1.0
146908812.0,2320419332.0,1.0
146908812.0,2017240795.0,1.0
146908812.0,2621698461.0,1.0
146908812.0,2074989338.0,1.0
146908812.0,300104971.0,1.0
146908812.0,2113314754.0,1.0
2467911471.0,2145746520.0,2.0
2467911471.0,1965874878.0,3.0
2467911471.0,2509657949.0,1.0
146908812.0,2800877418.0,1.0
146908812.0,2136041560.0,1.0
2102797581.0,2467911471.0,1.0
2467911471.0,2467911471.0,1.0
146908812.0,2467911471.0,1.0
1987843543.0,2467911471.0,1.0
2102797581.0,2051837759.0,1.0
2102797581.0,1139602135.0,1.0
2467911471.0,2051837759.0,1.0
2467911471.0,1139602135.0,1.0
1987843543.0,2051837759.0,1.0
1987843543.0,1139602135.0,1.0
2467911471.0,2694747168.0,1.0
233151887.0,1865453616.0,1.0
233151887.0,2694747168.0,1.0
146908812.0,1865453616.0,1.0
146908812.0,2694747168.0,1.0
233151887.0,1972711476.0,1.0
233151887.0,2161810323.0,1.0
233151887.0,2132260494.0,1.0
146908812.0,1972711476.0,1.0
146908812.0,2161810323.0,1.0
146908812.0,2132260494.0,1.0
2102797581.0,2097394260.0,1.0
2102797581.0,2309122928.0,1.0
2102797581.0,2464522004.0,1.0
2467911471.0,2097394260.0,1.0
2467911471.0,2309122928.0,1.0
2467911471.0,2464522004.0,1.0
233151887.0,2097394260.0,1.0
233151887.0,2309122928.0,1.0
233151887.0,2464522004.0,1.0
146908812.0,2097394260.0,1.0
146908812.0,2309122928.0,1.0
146908812.0,2464522004.0,1.0
1987843543.0,2097394260.0,1.0
1987843543.0,2309122928.0,1.0
1987843543.0,2464522004.0,1.0
2102797581.0,2123181868.0,1.0
2102797581.0,2289213271.0,1.0
2102797581.0,2468020076.0,1.0
2102797581.0,2310706129.0,1.0
2467911471.0,2123181868.0,1.0
2467911471.0,2289213271.0,1.0
2467911471.0,2468020076.0,1.0
2467911471.0,2310706129.0,1.0
233151887.0,2123181868.0,1.0
233151887.0,2289213271.0,1.0
233151887.0,2468020076.0,1.0
233151887.0,2310706129.0,1.0
146908812.0,2123181868.0,1.0
146908812.0,2289213271.0,1.0
146908812.0,2468020076.0,1.0
146908812.0,2310706129.0,1.0
1987843543.0,2123181868.0,1.0
1987843543.0,2289213271.0,1.0
1987843543.0,2468020076.0,1.0
1987843543.0,2310706129.0,1.0
2102797581.0,2116890535.0,1.0
2102797581.0,2469453486.0,1.0
2102797581.0,1979260581.0,1.0
2467911471.0,2116890535.0,1.0
2467911471.0,2469453486.0,1.0
2467911471.0,1979260581.0,1.0
233151887.0,2116890535.0,1.0
233151887.0,1979260581.0,1.0
146908812.0,2116890535.0,1.0
146908812.0,1979260581.0,1.0
1987843543.0,2116890535.0,1.0
1987843543.0,2469453486.0,1.0
1987843543.0,1979260581.0,1.0
233151887.0,2278732804.0,1.0
146908812.0,2278732804.0,1.0
2467911471.0,2222578724.0,1.0
2467911471.0,2666438644.0,1.0
1392871264.0,2121269922.0,2.0
1392871264.0,2277217696.0,1.0
1392871264.0,2717473455.0,1.0
1392871264.0,1392871264.0,1.0
1392871264.0,2705107727.0,1.0
2598956861.0,2600466324.0,2.0
2706528108.0,2509657949.0,1.0
1996378006.0,2509657949.0,1.0
1656840180.0,2509657949.0,1.0
2706528108.0,2070005598.0,1.0
2706528108.0,2172039928.0,1.0
2706528108.0,2720009175.0,1.0
2706528108.0,2305407655.0,1.0
1996378006.0,2070005598.0,1.0
1996378006.0,2172039928.0,1.0
1996378006.0,2720009175.0,1.0
1996378006.0,2305407655.0,1.0
1656840180.0,2070005598.0,1.0
1656840180.0,2172039928.0,1.0
1656840180.0,2720009175.0,1.0
1656840180.0,2305407655.0,1.0
2706528108.0,1656840180.0,1.0
2706528108.0,1996378006.0,1.0
2706528108.0,2706528108.0,1.0
1996378006.0,1656840180.0,1.0
1996378006.0,1996378006.0,1.0
1996378006.0,2706528108.0,1.0
1656840180.0,1656840180.0,1.0
1656840180.0,1996378006.0,1.0
1656840180.0,2706528108.0,1.0
2304269144.0,253771894.0,1.0
2148977935.0,253771894.0,1.0
2304269144.0,233151887.0,5.0
2304269144.0,146908812.0,6.0
2148977935.0,233151887.0,5.0
2148977935.0,146908812.0,6.0
2304269144.0,2169294177.0,1.0
2304269144.0,1907811893.0,1.0
2304269144.0,1481642178.0,1.0
2148977935.0,2169294177.0,1.0
2148977935.0,1907811893.0,1.0
2148977935.0,1481642178.0,1.0
2304269144.0,2102797581.0,2.0
2304269144.0,1993120014.0,2.0
2304269144.0,1987843543.0,2.0
2148977935.0,2102797581.0,2.0
2148977935.0,1993120014.0,2.0
2148977935.0,1987843543.0,2.0
2304269144.0,2145746520.0,1.0
2304269144.0,1965874878.0,1.0
2304269144.0,2509657949.0,1.0
2148977935.0,2145746520.0,1.0
2148977935.0,1965874878.0,1.0
2148977935.0,2509657949.0,1.0
2304269144.0,1972711476.0,2.0
2304269144.0,2161810323.0,2.0
2304269144.0,2132260494.0,2.0
2148977935.0,1972711476.0,2.0
2148977935.0,2161810323.0,2.0
2148977935.0,2132260494.0,2.0
2304269144.0,2425893104.0,1.0
2304269144.0,2424475043.0,1.0
2304269144.0,2609421251.0,1.0
2304269144.0,2300885633.0,1.0
2148977935.0,2425893104.0,1.0
2148977935.0,2424475043.0,1.0
2148977935.0,2609421251.0,1.0
2148977935.0,2300885633.0,1.0
2077970540.0,2246091788.0,2.0
2077970540.0,2479077230.0,2.0
2077970540.0,2077970540.0,3.0
2077970540.0,2098955788.0,2.0
1984016579.0,2246091788.0,2.0
1984016579.0,2479077230.0,2.0
1984016579.0,2077970540.0,3.0
1984016579.0,2098955788.0,2.0
2077970540.0,1984016579.0,1.0
1984016579.0,1984016579.0,1.0
2735145029.0,2122419906.0,1.0
2735145029.0,2141896634.0,1.0
2735145029.0,2076396712.0,1.0
2735145029.0,2109518512.0,1.0
2734641129.0,2122419906.0,1.0
2734641129.0,2141896634.0,1.0
2734641129.0,2076396712.0,1.0
2734641129.0,2109518512.0,1.0
2736241830.0,2122419906.0,1.0
2736241830.0,2141896634.0,1.0
2736241830.0,2076396712.0,1.0
2736241830.0,2109518512.0,1.0
2128403331.0,2122419906.0,1.0
2128403331.0,2141896634.0,1.0
2128403331.0,2076396712.0,1.0
2128403331.0,2109518512.0,1.0
2735145029.0,2309836674.0,1.0
2735145029.0,2579247553.0,1.0
2735145029.0,2158017241.0,1.0
2735145029.0,2132977932.0,1.0
2735145029.0,2063280807.0,1.0
2735145029.0,2106217231.0,1.0
2734641129.0,2309836674.0,1.0
2734641129.0,2579247553.0,1.0
2734641129.0,2158017241.0,1.0
2734641129.0,2132977932.0,1.0
2734641129.0,2063280807.0,1.0
2734641129.0,2106217231.0,1.0
2736241830.0,2309836674.0,1.0
2736241830.0,2579247553.0,1.0
2736241830.0,2158017241.0,1.0
2736241830.0,2132977932.0,1.0
2736241830.0,2063280807.0,1.0
2736241830.0,2106217231.0,1.0
2128403331.0,2309836674.0,1.0
2128403331.0,2579247553.0,1.0
2128403331.0,2158017241.0,1.0
2128403331.0,2132977932.0,1.0
2128403331.0,2063280807.0,1.0
2128403331.0,2106217231.0,1.0
2735145029.0,2598286043.0,1.0
2734641129.0,2598286043.0,1.0
2736241830.0,2598286043.0,1.0
2128403331.0,2598286043.0,1.0
2735145029.0,2305176804.0,1.0
2735145029.0,1865453616.0,1.0
2735145029.0,2113064632.0,1.0
2735145029.0,2065385335.0,1.0
2735145029.0,2694747168.0,1.0
2734641129.0,2305176804.0,1.0
2734641129.0,1865453616.0,1.0
2734641129.0,2113064632.0,1.0
2734641129.0,2065385335.0,1.0
2734641129.0,2694747168.0,1.0
2736241830.0,2305176804.0,1.0
2736241830.0,1865453616.0,1.0
2736241830.0,2113064632.0,1.0
2736241830.0,2065385335.0,1.0
2736241830.0,2694747168.0,1.0
2128403331.0,2305176804.0,1.0
2128403331.0,1865453616.0,1.0
2128403331.0,2113064632.0,1.0
2128403331.0,2065385335.0,1.0
2128403331.0,2694747168.0,1.0
2735145029.0,2495405225.0,1.0
2734641129.0,2495405225.0,1.0
2736241830.0,2495405225.0,1.0
2128403331.0,2495405225.0,1.0
2735145029.0,2190919569.0,1.0
2734641129.0,2190919569.0,1.0
2736241830.0,2190919569.0,1.0
2128403331.0,2190919569.0,1.0
2139025173.0,2071346827.0,1.0
1872054508.0,2071346827.0,1.0
2580057629.0,2071346827.0,1.0
2139025173.0,2106824575.0,3.0
2139025173.0,1765929309.0,2.0
2139025173.0,2307196916.0,2.0
2139025173.0,1984613836.0,2.0
1872054508.0,2106824575.0,1.0
1872054508.0,1765929309.0,1.0
1872054508.0,2307196916.0,1.0
1872054508.0,1984613836.0,1.0
2580057629.0,2106824575.0,1.0
2580057629.0,1765929309.0,1.0
2580057629.0,2307196916.0,1.0
2580057629.0,1984613836.0,1.0
2306069960.0,2423311355.0,2.0
2306069960.0,2467812216.0,1.0
2306069960.0,2102468776.0,1.0
2139025173.0,2423311355.0,2.0
2139025173.0,1972671123.0,1.0
2139025173.0,2467812216.0,1.0
2139025173.0,2102468776.0,1.0
1872054508.0,2423311355.0,2.0
1872054508.0,1972671123.0,1.0
1872054508.0,2467812216.0,1.0
1872054508.0,2102468776.0,1.0
2580057629.0,2423311355.0,2.0
2580057629.0,1972671123.0,1.0
2580057629.0,2467812216.0,1.0
2580057629.0,2102468776.0,1.0
2139025173.0,2034046983.0,1.0
1872054508.0,2034046983.0,1.0
2580057629.0,2034046983.0,1.0
2306069960.0,2683766552.0,1.0
2306069960.0,2661347963.0,1.0
2139025173.0,2139025173.0,2.0
2139025173.0,2683766552.0,2.0
2139025173.0,2661347963.0,2.0
1872054508.0,2139025173.0,1.0
1872054508.0,2683766552.0,1.0
1872054508.0,2661347963.0,1.0
2580057629.0,2139025173.0,1.0
2580057629.0,2683766552.0,1.0
2580057629.0,2661347963.0,1.0
2138427236.0,2650095023.0,1.0
2141668186.0,2650095023.0,1.0
2102230708.0,2600466324.0,1.0
2238069331.0,2600466324.0,2.0
204222322.0,2600466324.0,1.0
2267678628.0,2600466324.0,1.0
2603518603.0,2600466324.0,1.0
450796590.0,2600466324.0,1.0
2102230708.0,2664884417.0,1.0
2102230708.0,2576639153.0,1.0
2102230708.0,1898237342.0,1.0
2238069331.0,2664884417.0,2.0
2238069331.0,2576639153.0,2.0
2238069331.0,1898237342.0,2.0
204222322.0,2664884417.0,1.0
204222322.0,2576639153.0,1.0
204222322.0,1898237342.0,1.0
2267678628.0,2664884417.0,1.0
2267678628.0,2576639153.0,1.0
2267678628.0,1898237342.0,1.0
2603518603.0,2664884417.0,1.0
2603518603.0,2576639153.0,1.0
2603518603.0,1898237342.0,1.0
450796590.0,2664884417.0,1.0
450796590.0,2576639153.0,1.0
450796590.0,1898237342.0,1.0
2102230708.0,2642611152.0,1.0
2102230708.0,2721881854.0,1.0
2238069331.0,2642611152.0,2.0
2238069331.0,2721881854.0,2.0
204222322.0,2642611152.0,1.0
204222322.0,2721881854.0,1.0
2267678628.0,2642611152.0,1.0
2267678628.0,2721881854.0,1.0
2603518603.0,2642611152.0,1.0
2603518603.0,2721881854.0,1.0
450796590.0,2642611152.0,1.0
450796590.0,2721881854.0,1.0
2600466324.0,2106824575.0,3.0
1226780862.0,2106824575.0,2.0
2094366038.0,2106824575.0,1.0
2600466324.0,2598286043.0,1.0
1226780862.0,2598286043.0,1.0
2094366038.0,2598286043.0,1.0
1226780862.0,2552152799.0,1.0
2094366038.0,2552152799.0,1.0
2076522883.0,2170009896.0,1.0
279175341.0,2170009896.0,1.0
2142015761.0,2170009896.0,1.0
2320744171.0,2170009896.0,1.0
2127506177.0,2170009896.0,1.0
279175341.0,2077736714.0,1.0
2142015761.0,2077736714.0,1.0
2320744171.0,2077736714.0,1.0
